CST3,CTSS,HLA-DRA,TYROBP,HLA-DRB1,AIF1,PSAP,MNDA,CD74,VCAN,S100A4,NEAT1,LTB,FTL,HLA-DPA1,LST1,FCER1G,LGALS1,S100A12,S100A11,IL7R,CCL5,FGL2,HLA-DPB1,TYMP,IL32,COTL1,TRBC2,SAT1,KLF4,NCF1,CD14,S100A6,IER3,CYBB,TRBC1,IL1B,CTSD,BRI3,SERPINA1,MS4A6A,GRN,SRGN,EGR1,NFKBIA,ANXA1,APLP2,BTG2,RGS2,GSTP1,label
0.0,0.8707476,0.0,0.0,0.0,0.8707476,0.8707476,0.0,0.0,0.0,2.3721924,0.0,3.575638,3.017579,0.0,0.0,0.0,0.0,0.0,0.8707476,2.7004857,0.0,0.0,0.8707476,0.0,2.0723515,0.0,2.3721924,0.0,0.0,0.0,0.8707476,2.493996,0.0,0.0,1.3290339,0.0,0.8707476,0.0,0.0,0.0,0.8707476,1.3290339,0.8707476,1.8801953,1.6421157,0.0,2.493996,0.0,0.8707476,T_cell
3.9754286,3.3990886,4.4092736,2.8793116,4.3140445,2.708162,2.8793116,2.4219577,4.3746166,1.3350894,3.9927986,3.429793,0.0,4.928821,3.7169359,2.5752645,2.3354833,3.0697165,1.053228,2.8793116,0.0,0.0,2.0194416,3.0697165,2.3354833,0.0,3.1528509,0.0,2.708162,2.2408168,0.65930355,1.053228,3.3990886,1.053228,1.5547243,0.0,2.6439195,0.0,2.0194416,1.5547243,2.6439195,2.3354833,2.5752645,0.0,2.4219577,1.7346998,1.5547243,1.7346998,1.5547243,2.6439195,Monocyte
0.0,0.81294936,0.0,0.81294936,0.0,0.81294936,0.0,0.0,1.2553583,0.0,2.1432712,0.0,1.9841329,3.396339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2553583,0.81294936,1.9841329,1.7947867,2.4011972,1.2553583,0.0,1.5610127,0.0,2.1432712,0.0,0.0,0.81294936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2553583,1.5610127,0.0,0.0,1.7947867,0.0,0.81294936,T_cell
0.0,1.4617386,0.0,0.0,0.0,0.0,0.0,0.0,2.9561589,0.0,3.1861117,2.3924584,2.5334654,2.5334654,0.0,0.97709465,0.0,0.0,0.0,1.4617386,0.97709465,0.0,0.0,0.97709465,0.0,2.5334654,1.4617386,1.4617386,2.031682,0.0,0.0,0.0,1.7867769,0.0,0.0,2.7669816,0.0,0.0,0.0,0.0,0.0,0.0,1.4617386,0.97709465,2.228253,1.4617386,0.0,0.97709465,1.4617386,0.97709465,T_cell
3.767652,3.8205025,3.9641128,2.8588567,4.146986,2.9851954,3.6218402,2.5450592,3.8205025,1.208601,3.8205025,3.9641128,0.0,4.9386306,3.4131246,2.6332102,2.3413427,2.8588567,0.0,2.4483795,0.0,0.77675194,1.208601,3.0428433,2.6332102,0.0,3.7401412,0.0,3.711852,1.9274539,2.0852234,0.0,2.92402,2.2214603,1.5092185,0.0,3.332603,1.7400438,2.7142165,2.4483795,0.0,1.7400438,2.3413427,2.2214603,2.6332102,0.0,2.0852234,2.0852234,1.208601,2.4483795,Monocyte
3.2775297,3.0914245,3.0914245,2.862578,0.9165308,2.3029451,3.4343743,3.0208054,2.6745212,3.0208054,3.3847768,3.3325903,0.0,4.4430466,1.7050754,0.9165308,2.1404192,2.6745212,2.4427123,3.1573834,0.0,0.0,1.9462531,1.7050754,1.7050754,0.0,2.5653186,0.0,2.3029451,2.4427123,1.9462531,2.3029451,3.6892695,2.1404192,2.4427123,0.9165308,2.3029451,2.1404192,2.6745212,0.9165308,1.3865944,1.7050754,2.6745212,2.5653186,2.5653186,2.3029451,1.3865944,0.0,2.7729638,1.9462531,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,0.8847062,0.0,0.8847062,0.0,1.900478,1.3466554,0.8847062,2.254826,0.8847062,0.0,0.0,0.0,0.0,0.8847062,0.8847062,0.0,0.0,1.3466554,0.0,1.3466554,0.8847062,2.7227895,0.8847062,0.0,0.0,0.0,2.093266,0.0,0.0,0.0,0.0,0.8847062,0.0,0.0,0.0,0.0,2.5159354,0.8847062,0.8847062,0.0,0.0,3.1061141,1.3466554,0.0,T_cell
3.0480213,3.6323516,2.4012353,3.4010375,2.6660054,3.0480213,3.2827742,3.0480213,2.8751454,2.175479,3.4727614,4.6512294,0.74914944,5.1122866,1.1726061,2.4012353,3.0995877,1.8834268,1.4691639,2.4012353,0.0,0.0,2.497494,1.8834268,2.9936502,0.0,2.8751454,0.0,3.0995877,1.8834268,2.040077,3.2827742,3.6024063,0.0,2.175479,0.0,2.497494,2.2947142,2.497494,2.2947142,1.6975955,2.175479,2.040077,2.040077,2.6660054,1.1726061,2.585295,1.1726061,1.4691639,2.4012353,Monocyte
0.0,0.0,0.0,0.8401995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.445354,3.3552725,0.8401995,0.0,0.0,0.0,0.0,0.0,2.1861608,0.0,0.0,0.0,0.0,1.599486,1.599486,2.7398796,2.5534575,0.0,0.0,0.0,1.599486,0.0,0.0,0.8401995,0.0,1.2902399,0.0,0.0,0.0,0.0,0.0,1.599486,1.2902399,0.0,0.0,2.6510065,0.0,0.8401995,T_cell
3.4375422,4.2663016,2.6660054,3.717156,0.0,3.1953697,3.6323516,3.717156,2.040077,3.323769,3.5396833,3.9354272,0.0,4.550469,1.4691639,3.323769,2.040077,2.4012353,3.0480213,2.040077,0.0,0.0,2.4012353,0.0,1.4691639,0.0,3.1953697,0.0,3.323769,2.8751454,3.7953274,0.0,3.1953697,2.6660054,2.8751454,0.0,0.0,0.0,2.040077,2.040077,2.040077,2.040077,2.8751454,2.4012353,2.8751454,2.040077,2.4012353,1.4691639,2.8751454,2.040077,Monocyte
2.4556637,3.2797828,3.4285421,2.4556637,2.0004659,3.1049602,2.892961,3.196187,2.2537448,3.2797828,4.1053395,3.2797828,1.1412991,4.7356205,1.6604477,1.1412991,2.2537448,2.623581,1.6604477,2.2537448,0.0,0.0,2.0004659,1.1412991,1.1412991,0.0,3.356926,0.0,2.2537448,1.1412991,1.6604477,1.6604477,3.1049602,1.6604477,1.6604477,1.1412991,1.1412991,2.4556637,3.004568,2.2537448,0.0,1.1412991,2.2537448,3.004568,2.7673142,1.1412991,2.0004659,0.0,1.1412991,1.6604477,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4075526,3.1840596,3.118021,2.7990918,0.0,0.0,0.0,0.0,0.0,0.9333334,1.9701688,0.0,0.0,0.9333334,0.9333334,1.9701688,0.0,2.1650295,0.0,0.0,0.0,0.0,2.7990918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7279167,0.0,1.7279167,0.9333334,0.0,T_cell
2.9868696,3.2467198,2.860519,2.9868696,2.7158628,2.9256885,2.546684,3.099032,3.150723,1.510592,4.0512733,3.4148295,0.77770454,4.478005,1.7414976,2.0867674,2.7908041,2.4499903,2.2230325,3.099032,0.0,0.0,1.9289606,0.77770454,1.7414976,0.0,2.7158628,0.0,2.7908041,1.9289606,2.2230325,2.7158628,3.5916557,1.510592,2.4499903,0.0,4.091399,1.9289606,2.4499903,1.9289606,1.9289606,1.2098379,2.860519,1.2098379,3.6235564,2.2230325,2.0867674,1.2098379,1.510592,2.7908041,Monocyte
0.0,0.90314525,0.0,0.0,0.0,1.3698354,0.90314525,0.0,0.90314525,0.0,1.9270777,0.90314525,2.9995036,1.6867793,0.0,0.0,0.0,0.0,0.0,1.3698354,1.6867793,0.0,0.0,0.0,0.0,1.3698354,1.3698354,2.8414655,0.90314525,0.0,0.0,0.0,0.0,0.0,0.0,1.6867793,0.0,1.3698354,0.90314525,0.0,0.0,0.0,2.2828016,0.0,2.5446534,1.3698354,0.90314525,1.9270777,0.0,0.0,T_cell
0.0,0.0,0.0,0.0,0.0,1.6489818,0.0,0.0,0.87570214,0.0,1.8874091,2.5018032,1.6489818,3.0914245,0.0,0.0,0.0,0.0,0.0,0.0,1.6489818,0.0,0.0,0.0,0.0,0.0,0.0,2.2410672,1.8874091,0.0,0.0,0.0,0.0,0.0,0.0,2.879576,0.0,0.0,0.87570214,0.0,0.0,0.0,1.3352959,2.6104405,0.0,1.8874091,0.0,1.8874091,0.0,0.0,T_cell
0.0,1.6095979,0.0,1.0987456,1.6095979,0.0,0.0,0.0,1.0987456,0.0,2.708237,3.0447128,2.398077,2.8334017,1.0987456,1.0987456,0.0,0.0,0.0,0.0,0.0,4.1433315,0.0,1.6095979,0.0,2.1974025,1.9460816,1.0987456,0.0,0.0,0.0,0.0,2.565134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6095979,0.0,2.9446285,1.6095979,0.0,2.398077,1.9460816,1.0987456,T_cell
0.0,1.3110392,0.0,0.0,0.0,0.0,0.0,0.0,0.8565465,0.0,3.1795206,1.8594266,2.848401,2.848401,0.0,0.0,0.0,0.0,0.0,2.5798473,2.5798473,2.2115746,0.0,0.0,0.0,2.3499548,0.0,2.2115746,1.3110392,0.0,1.3110392,0.0,2.3499548,2.4714928,0.0,1.6223621,0.8565465,0.0,0.0,0.0,0.0,0.0,0.8565465,1.3110392,0.0,1.8594266,0.0,2.5798473,0.8565465,1.3110392,T_cell
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8001122,0.0,3.836313,1.2388325,3.138283,1.9641644,0.0,0.0,0.0,1.5427364,0.0,2.3801317,2.89928,0.0,0.0,0.0,0.0,3.0836718,2.2597334,1.5427364,2.1228294,1.5427364,0.8001122,0.0,3.1900656,0.0,0.0,2.6730237,0.0,0.8001122,0.0,0.0,0.0,0.0,1.2388325,0.0,2.4875793,1.5427364,0.0,0.8001122,0.0,0.8001122,T_cell
3.7386138,3.6126776,3.6126776,3.4290407,3.1521065,3.0974605,3.2039206,2.978301,3.4290407,2.767797,3.6456795,2.767797,0.0,5.2406225,1.9765962,2.272681,1.9765962,2.272681,2.5008323,2.6864786,0.0,0.0,2.135557,1.7875015,2.135557,0.0,2.3932493,0.0,2.5979574,2.135557,1.5541111,2.272681,3.9510262,2.767797,2.3932493,0.0,2.6864786,2.978301,2.3932493,2.3932493,2.272681,2.3932493,2.6864786,1.9765962,3.2531817,2.3932493,1.7875015,1.7875015,1.9765962,2.272681,Monocyte
2.335399,3.82431,1.8870922,2.5014603,2.5014603,2.1361604,3.1527615,2.6438327,2.335399,3.3007886,3.4884198,5.2145996,0.0,4.4426775,1.0531672,2.9789505,1.5546507,3.0696275,1.8870922,2.6438327,0.0,0.0,1.5546507,1.0531672,2.1361604,0.0,2.5014603,0.0,3.4297025,2.1361604,2.6438327,1.8870922,3.0696275,2.6438327,2.7684383,0.0,2.8792236,3.0696275,1.5546507,1.0531672,1.5546507,1.8870922,3.7826993,2.1361604,3.3673215,3.0696275,2.335399,3.3673215,1.0531672,1.5546507,Monocyte
0.0,0.0,0.0,0.0,0.0,1.1004825,0.0,0.0,0.0,1.1004825,1.1004825,0.0,2.5675378,3.763939,0.0,1.1004825,0.0,0.0,0.0,0.0,1.948314,0.0,0.0,1.6116817,0.0,0.0,0.0,2.1997173,1.1004825,0.0,2.1997173,0.0,1.1004825,1.1004825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1004825,1.6116817,0.0,0.0,2.1997173,0.0,1.1004825,T_cell
3.1479495,3.5743277,3.3407822,2.5939379,2.3893032,3.1479495,3.0355196,3.2490067,3.0355196,2.3893032,3.9704041,4.6057596,0.0,5.146777,1.2460184,2.131728,1.7838863,2.5939379,2.7637272,2.7637272,0.0,0.0,2.5939379,1.2460184,1.7838863,0.0,2.7637272,0.0,3.3407822,2.908829,2.3893032,1.2460184,3.5023737,1.2460184,2.131728,0.0,0.0,2.908829,2.5939379,2.5939379,1.2460184,1.2460184,3.0355196,2.7637272,3.2490067,2.131728,2.131728,1.2460184,1.7838863,1.2460184,Monocyte
0.0,0.0,0.0,0.0,1.4483927,0.0,0.0,0.0,2.6408467,0.0,2.3766534,1.4483927,2.0165732,1.4483927,2.3766534,1.4483927,0.0,0.0,0.0,0.0,1.4483927,3.6060126,0.0,0.0,0.0,2.0165732,1.4483927,2.0165732,0.0,1.4483927,0.0,0.0,2.0165732,0.0,1.4483927,2.0165732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0222578,2.6408467,0.0,0.0,2.6408467,0.0,1.4483927,T_cell
0.0,0.0,2.4572234,0.0,2.0937026,0.0,0.0,0.0,3.10659,0.0,2.0937026,2.0937026,1.5167639,3.10659,1.5167639,1.5167639,0.0,0.0,0.0,0.0,0.0,4.4166865,0.0,1.5167639,0.0,3.10659,2.0937026,2.9331791,0.0,0.0,0.0,0.0,2.0937026,0.0,0.0,0.0,0.0,0.0,1.5167639,0.0,0.0,0.0,2.723255,2.0937026,0.0,0.0,0.0,0.0,0.0,1.5167639,T_cell
0.0,1.0158842,0.0,0.0,0.0,0.0,0.0,0.0,1.50931,0.0,3.767767,1.0158842,3.31153,2.8247206,1.50931,0.0,0.0,3.2451382,0.0,1.8382314,2.2833023,0.0,1.50931,1.50931,1.0158842,2.5902143,1.8382314,1.8382314,1.50931,0.0,0.0,0.0,2.2833023,0.0,0.0,2.924131,0.0,1.0158842,0.0,0.0,0.0,1.0158842,1.0158842,1.50931,2.2833023,2.0853262,0.0,2.8247206,0.0,0.0,T_cell
0.0,1.054994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556863,1.054994,3.1554458,2.981612,0.0,0.0,0.0,0.0,0.0,0.0,2.504035,0.0,0.0,0.0,0.0,1.054994,0.0,1.556863,1.556863,0.0,0.0,0.0,1.556863,1.556863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054994,1.556863,0.0,0.0,3.5466027,0.0,1.054994,T_cell
3.6957357,3.6733234,3.0271144,2.7266684,2.6024415,2.7834363,3.2916028,2.2951758,3.6733234,2.5340168,3.4451828,4.597017,0.0,4.9044795,3.0271144,2.2009468,1.9807705,2.2951758,0.0,1.6980145,0.0,0.0,2.837154,1.5196165,2.0969062,0.63796103,2.936638,0.0,2.3812852,1.5196165,1.3023294,0.0,2.7834363,2.2009468,2.3812852,0.0,2.6664827,0.63796103,1.8493533,2.2009468,1.6980145,1.3023294,1.9807705,1.9807705,3.0271144,2.2951758,1.9807705,2.3812852,1.0243326,2.2009468,Monocyte
0.0,0.0,0.0,0.0,0.0,0.86561304,0.0,0.0,0.0,0.0,1.3225356,1.6349863,4.026396,2.3641727,0.0,0.0,0.0,0.0,0.0,0.0,2.781368,0.0,0.0,0.0,0.0,0.0,0.0,0.86561304,1.8727018,0.0,1.3225356,0.0,0.0,0.0,0.0,2.5943708,0.0,0.86561304,0.86561304,0.0,0.0,0.0,0.86561304,0.86561304,0.0,0.0,0.0,1.3225356,0.0,0.0,T_cell
0.0,0.9274749,1.4002552,0.0,0.9274749,0.0,0.9274749,0.0,1.7199684,0.0,2.9620414,3.1747885,1.7199684,3.108777,0.9274749,0.0,0.0,0.0,0.0,0.0,2.6914504,3.4023378,0.0,0.9274749,0.0,2.4593172,1.4002552,0.9274749,2.9620414,0.0,0.0,0.0,1.9618496,0.9274749,0.9274749,0.0,0.0,0.9274749,0.0,0.0,0.0,0.0,1.9618496,2.7900095,2.9620414,0.9274749,0.0,3.7069907,1.4002552,0.9274749,T_cell
3.3855278,3.655971,3.5736907,2.582387,3.6819592,3.4840283,3.3855278,3.1961515,3.988816,0.7026302,3.3855278,4.129444,0.0,4.388088,3.1535578,2.7902963,2.0959785,1.624568,1.624568,2.582387,0.7026302,0.0,3.0625086,2.0959785,2.6565979,0.0,2.5022242,0.0,3.5736907,1.4004854,1.9621122,2.0959785,3.0625086,0.0,2.3195903,0.0,2.7902963,2.3195903,2.2140217,2.0959785,2.0959785,2.4150708,1.8075149,0.0,1.1112365,2.3195903,2.3195903,1.624568,0.0,2.4150708,Monocyte
0.0,1.0423498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121482,2.4861755,2.7528312,2.9631433,0.0,0.0,0.0,0.0,0.0,1.8729736,3.1368182,0.0,0.0,0.0,0.0,1.0423498,1.0423498,0.0,3.1368182,1.0423498,0.0,0.0,1.8729736,0.0,0.0,2.7528312,0.0,1.0423498,0.0,0.0,0.0,0.0,0.0,1.5415329,1.0423498,0.0,0.0,2.121482,0.0,0.0,T_cell
4.3115435,3.215979,4.598844,3.0202606,4.543849,3.6199214,3.062589,1.9745634,4.423859,1.019721,2.8303735,2.881331,0.6345698,5.3520093,3.7736366,2.453977,2.453977,1.2970892,0.6345698,2.719937,0.0,0.0,2.2886999,3.9418538,1.6921331,0.0,2.776679,0.0,2.659781,1.6921331,0.0,1.019721,2.595773,3.1422222,1.2970892,0.0,1.9745634,2.1945426,2.3747492,1.2970892,1.2970892,1.6921331,2.595773,1.513993,3.0202606,1.2970892,1.513993,1.019721,1.8432862,3.1422222,Monocyte
0.0,1.0202879,0.0,0.0,1.0202879,0.0,0.0,0.0,1.0202879,0.0,2.9306567,2.0913668,3.3181744,2.4547875,1.0202879,1.5146846,0.0,1.0202879,0.0,1.5146846,3.1040447,2.4547875,0.0,1.5146846,0.0,1.8440324,1.5146846,2.4547875,1.5146846,0.0,0.0,0.0,1.0202879,0.0,0.0,0.0,0.0,0.0,1.0202879,0.0,0.0,0.0,1.5146846,0.0,3.1806302,1.5146846,0.0,1.5146846,0.0,1.8440324,T_cell
0.0,1.7894022,0.0,0.0,0.0,0.0,0.0,0.0,0.97906184,0.0,3.7889714,1.4641614,3.255376,2.8690107,0.97906184,0.0,0.0,0.97906184,0.0,2.0344222,4.0803895,0.0,0.0,0.0,0.97906184,2.959148,0.97906184,1.7894022,2.7699363,0.0,0.97906184,0.0,0.97906184,0.0,0.0,0.0,0.0,0.0,0.97906184,0.0,0.0,0.97906184,0.0,0.0,1.4641614,2.6599562,0.0,2.0344222,0.0,1.7894022,T_cell
3.1102555,3.7516932,0.815541,2.6103625,1.5646905,2.5131364,3.2660635,2.4054291,1.7986678,3.0524137,3.8091912,4.4478927,0.0,5.1425624,0.0,2.1473794,1.7986678,1.2586873,2.4054291,3.1649334,0.0,0.0,2.5131364,0.0,1.5646905,0.815541,2.284705,0.0,3.400836,1.7986678,3.2660635,0.815541,3.6587281,3.2167764,2.4054291,0.0,1.2586873,2.1473794,2.1473794,0.815541,1.9881471,2.1473794,2.5131364,0.0,2.698968,2.1473794,1.5646905,0.0,1.7986678,1.7986678,Monocyte
3.190889,3.4802713,3.5825472,3.2824523,2.5380533,2.5380533,3.190889,2.782014,3.1417582,2.9779766,3.9787009,4.0420694,0.0,4.617426,2.3344722,2.4414344,2.7071173,1.9209595,0.77265185,3.0356028,0.0,0.77265185,2.3344722,2.782014,1.7337781,0.0,2.626154,0.0,2.7071173,2.078567,1.9209595,1.2032733,3.325271,2.626154,2.078567,0.0,1.9209595,2.078567,2.2146833,2.078567,2.5380533,1.7337781,2.782014,0.0,2.5380533,2.4414344,2.3344722,2.3344722,1.2032733,2.4414344,Monocyte
0.0,0.0,0.0,0.0,0.0,0.0,1.4752463,0.0,1.4752463,0.0,0.0,0.0,0.98807406,2.6733518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98807406,0.98807406,0.98807406,0.0,0.98807406,0.0,0.0,0.0,0.0,0.98807406,0.0,0.0,2.7834363,0.0,0.0,0.0,0.0,0.0,0.0,1.4752463,0.98807406,1.8014076,0.0,0.0,3.4975696,0.98807406,0.0,T_cell
0.0,0.77605486,0.0,0.0,0.0,0.0,0.0,0.0,0.77605486,0.0,0.77605486,0.0,3.4498274,3.041614,0.0,0.77605486,0.0,0.0,0.0,0.0,2.5438695,0.77605486,0.0,0.0,0.77605486,2.6320121,0.0,1.2076957,0.77605486,0.0,0.0,0.0,1.508213,0.0,0.0,2.340176,0.0,0.0,1.2076957,0.0,0.0,0.0,1.2076957,0.77605486,2.0840929,0.77605486,0.77605486,2.2203095,0.0,1.2076957,T_cell
0.4713727,1.2263509,2.6980278,0.0,2.3641572,1.9490367,1.2263509,0.0,2.4192355,0.0,1.5289114,2.4192355,0.0,3.581493,1.651605,0.0,0.4713727,0.0,0.0,0.0,0.0,0.0,0.0,2.1073368,0.0,0.0,1.0319653,0.0,1.0319653,0.0,0.0,0.0,1.0319653,0.0,0.0,0.0,1.2263509,1.2263509,0.79044807,0.0,0.0,0.4713727,1.2263509,1.8593757,1.651605,0.4713727,1.2263509,0.4713727,0.0,1.5289114,T_cell
0.0,0.9333334,0.0,0.0,0.0,0.0,0.0,0.0,1.7279167,0.0,2.4681675,1.7279167,0.9333334,2.9712174,0.9333334,0.0,0.0,0.0,0.0,0.9333334,2.8888533,3.8231084,0.0,0.9333334,0.0,1.9701688,1.7279167,2.8888533,3.118021,0.0,1.4075526,0.0,1.4075526,0.0,0.0,0.9333334,0.0,0.0,0.0,0.0,0.0,0.0,1.4075526,1.9701688,2.4681675,0.9333334,0.0,3.3043385,0.0,0.9333334,T_cell
4.1873546,3.4505234,3.6913702,3.2125082,3.3553603,3.7148738,3.173362,2.354848,4.142935,0.6697007,3.2125082,4.5173984,0.0,5.1513095,3.3553603,3.0457933,2.663829,0.0,0.0,2.2599773,0.0,0.0,2.663829,3.0901492,2.354848,0.0,3.6426377,0.0,3.2125082,1.0672265,2.9507034,0.0,2.354848,1.571655,1.9053731,0.0,1.9053731,1.571655,2.0380423,2.1551542,2.5950668,1.752371,2.5950668,2.7886121,3.3880978,0.6697007,1.0672265,2.5950668,2.0380423,2.5950668,Monocyte
3.1117015,3.0410128,2.8826096,3.2396517,2.584934,1.7224818,3.297969,3.1777217,3.3530722,3.4052968,3.9130156,3.6717346,0.0,4.5156317,0.9293262,1.4025623,0.0,3.1777217,2.1591775,2.694304,0.0,0.0,2.1591775,1.7224818,2.694304,0.0,2.694304,0.0,3.8166404,1.4025623,1.9644805,1.4025623,3.3530722,2.4621167,2.3220751,0.0,1.9644805,2.8826096,2.1591775,1.9644805,1.7224818,1.9644805,2.584934,2.584934,2.7928827,2.1591775,0.9293262,2.3220751,1.9644805,2.3220751,Monocyte
3.4698632,3.5561585,3.9727151,3.0227742,3.7941508,3.0227742,3.3754117,3.0574024,4.1587067,2.1090102,2.986904,3.6163197,0.0,5.159273,3.2710996,1.8030385,2.3429692,2.1932266,1.6759835,2.270898,0.0,0.0,2.7852688,3.1546254,1.8030385,0.0,3.0574024,0.0,2.7852688,1.8030385,0.0,0.54465187,2.7852688,2.4101934,2.1090102,0.54465187,3.0227742,0.54465187,1.6759835,1.5304035,1.915755,1.6759835,2.4101934,1.915755,2.5883758,2.270898,2.0170438,0.54465187,1.8030385,2.7395594,Monocyte
0.0,1.2536565,0.0,0.0,0.0,0.0,0.0,0.0,1.7928019,0.0,3.351111,2.3990324,2.1411698,2.918954,0.0,0.0,0.0,0.0,0.0,1.7928019,1.2536565,3.584735,1.2536565,0.0,0.0,2.6038477,1.2536565,0.0,3.0457137,0.0,0.0,0.0,2.1411698,2.3990324,0.0,1.7928019,0.0,1.2536565,0.0,0.0,0.0,0.0,1.2536565,0.0,0.0,2.6038477,0.0,3.2592993,1.2536565,0.0,T_cell
3.4074092,3.81717,4.1296086,3.4524224,4.1733603,3.2038646,3.0183718,2.790453,3.7861304,0.0,4.1296086,3.6145923,0.0,5.163252,3.360274,2.2342126,2.790453,2.7012632,0.0,2.3729484,0.0,0.0,3.0841007,3.2038646,2.872335,0.0,3.2038646,0.0,3.3108068,0.87123233,0.87123233,1.3296468,3.8765004,0.87123233,2.4947608,0.0,2.7012632,0.87123233,2.2342126,2.4947608,1.642788,0.87123233,2.4947608,3.2587645,3.4954963,0.87123233,1.642788,2.4947608,2.2342126,1.8809016,Monocyte
3.4628062,3.694547,4.50808,2.6444557,4.289319,2.9966977,3.3442836,2.2322645,4.0614414,0.4664684,2.9034116,4.1210527,0.4664684,4.9548535,3.6796618,2.1663756,2.2322645,2.1663756,0.4664684,3.082019,0.0,0.0,2.3522947,3.6178017,2.2322645,0.0,3.1606295,0.0,2.3522947,1.9378111,1.8483261,1.0235513,2.2322645,2.1663756,2.1663756,0.0,2.1663756,1.0235513,2.0958369,1.3792114,1.7500393,1.7500393,2.5090072,1.8483261,3.534673,0.78331107,1.2171105,2.0958369,0.4664684,2.2940795,Monocyte
3.3243499,4.150864,2.837238,3.6029923,3.3243499,2.837238,3.110165,3.6029923,2.295256,3.110165,4.0627275,3.7807631,0.0,5.118244,2.6025243,2.7267518,1.8494285,2.295256,2.6025243,2.9367228,0.0,0.0,2.6025243,2.295256,1.8494285,0.0,2.9367228,0.0,1.0243899,1.8494285,3.3243499,1.8494285,3.3243499,1.5196862,1.8494285,0.0,0.0,2.7267518,2.837238,2.0969844,2.295256,2.295256,2.7267518,0.0,2.7267518,2.7267518,2.4606457,1.0243899,2.0969844,2.4606457,Monocyte
0.0,0.0,0.0,0.0,0.0,1.8767122,0.0,0.0,0.0,0.0,1.0452107,0.0,1.5450051,2.9673316,0.0,0.0,1.0452107,0.0,0.0,0.0,1.5450051,0.0,0.0,0.0,0.0,1.0452107,0.0,1.0452107,0.0,0.0,0.0,0.0,1.8767122,1.0452107,0.0,2.3243456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8767122,1.5450051,0.0,0.0,2.6324632,0.0,0.0,T_cell
0.0,0.90384394,0.0,0.0,0.0,0.0,0.0,0.0,0.90384394,0.0,3.461056,2.8425715,2.6547678,2.2838564,0.0,0.0,0.0,0.90384394,0.0,1.9280813,2.1217082,2.2838564,0.0,0.0,1.3707116,3.198886,1.6877366,2.5457358,1.9280813,0.0,1.3707116,0.0,2.4233441,0.0,0.0,0.0,0.0,0.90384394,0.0,0.0,0.0,0.0,0.90384394,1.6877366,0.0,0.90384394,0.0,1.6877366,0.0,0.0,T_cell
0.8026182,0.0,0.8026182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0880098,1.9680737,2.5887978,0.0,0.0,0.0,0.0,0.0,0.8026182,1.9680737,0.0,0.0,0.0,0.0,1.7792654,0.8026182,2.8336768,0.8026182,0.0,0.0,0.0,1.546312,0.0,0.0,1.2420633,0.0,0.0,0.8026182,0.0,0.0,0.0,0.0,2.3842576,2.2638056,0.8026182,0.0,3.4194632,0.0,1.2420633,T_cell
0.0,0.0,1.6266168,1.6266168,2.7280638,0.0,0.0,0.0,2.4173942,0.0,3.454731,2.216294,0.0,2.5847452,1.9643049,0.0,0.0,0.0,0.0,1.1129484,0.0,4.098606,1.9643049,1.6266168,0.0,2.216294,0.0,1.9643049,0.0,0.0,0.0,0.0,2.7280638,0.0,0.0,2.5847452,0.0,1.1129484,0.0,0.0,0.0,0.0,2.7280638,0.0,2.216294,2.7280638,0.0,0.0,1.6266168,1.1129484,T_cell
0.0,2.2077827,0.0,0.0,0.0,0.0,0.0,0.0,2.4086921,0.0,2.8443892,3.146851,0.0,2.9556878,1.6189452,0.0,0.0,1.1065413,0.0,0.0,0.0,4.054714,0.0,1.1065413,0.0,1.6189452,2.2077827,1.1065413,2.4086921,0.0,0.0,0.0,1.9560932,0.0,0.0,2.4086921,0.0,0.0,0.0,0.0,0.0,0.0,1.9560932,0.0,2.5759113,1.1065413,0.0,2.9556878,0.0,1.6189452,T_cell
