CCL5,NKG7,S100A4,LTB,GZMA,GZMH,TRBC1,IL7R,CST7,GZMK,DUSP2,KLRB1,CD69,BTG2,IL32,GNLY,NEAT1,ANXA1,EGR1,SAT1,FOS,DUSP1,ID2,CTSW,NFKBIA,TRBC2,KLRD1,CXCR4,FGFBP2,PPP1R15A,NR4A2,KLF6,SRGN,GADD45B,AHNAK,ZFP36,SLC2A3,FOSB,CD74,HIST1H4C,PMAIP1,LGALS1,H1FX,INTS6,NOSIP,GZMM,GZMB,AC007952.4,S100A11,ITGB1,label
4.0986977,4.450382,2.677285,1.4785058,2.9768107,2.4122608,2.677285,0.0,2.9768107,0.0,0.0,0.0,1.4785058,1.8049356,2.886583,3.1359947,2.7873998,1.4785058,0.0,1.8049356,3.1359947,2.2477028,1.4785058,3.0595667,2.5535269,1.4785058,2.4122608,0.9907276,2.2477028,0.9907276,0.9907276,3.0595667,2.4122608,0.0,0.9907276,0.9907276,0.0,1.4785058,0.0,0.9907276,0.0,2.050627,0.0,0.0,0.0,2.4122608,3.0595667,0.0,1.4785058,1.8049356,CD8_T
0.0,0.0,0.0,2.5018032,0.0,0.0,2.6441796,2.3357363,0.0,0.0,1.5549452,0.0,0.0,0.0,2.1364896,0.0,0.0,0.0,0.0,1.0534104,2.7687883,0.0,0.0,1.0534104,1.0534104,2.1364896,0.0,1.0534104,0.0,1.0534104,0.0,0.0,1.0534104,0.0,0.0,1.0534104,0.0,1.8874091,0.0,0.0,0.0,0.0,1.5549452,0.0,2.1364896,1.0534104,0.0,0.0,0.0,0.0,CD8_T
4.1269073,4.368517,3.2074814,0.991047,2.8870628,3.5021589,0.0,0.0,2.4127233,0.0,0.0,0.0,0.991047,2.677758,2.4127233,3.5993686,2.0510697,2.2481573,0.0,0.0,3.1364806,2.2481573,1.8053601,2.2481573,1.8053601,0.991047,0.991047,0.0,2.7878766,0.991047,2.0510697,2.0510697,2.677758,2.8870628,2.0510697,0.0,0.0,0.0,2.0510697,0.991047,1.478898,1.478898,0.0,0.0,0.0,1.478898,2.677758,0.991047,2.0510697,0.991047,CD8_T
0.0,0.0,0.0,2.7992368,0.0,0.0,2.6890318,2.2589872,0.0,0.0,0.99867326,0.0,0.0,1.8154813,2.0616226,0.0,0.99867326,0.0,2.0616226,1.4882541,4.082593,2.5651603,1.4882541,0.99867326,2.0616226,0.99867326,0.0,2.0616226,0.0,0.0,0.0,0.99867326,0.0,1.4882541,0.99867326,2.0616226,0.0,3.2190952,1.4882541,1.4882541,2.0616226,0.99867326,1.4882541,1.8154813,1.4882541,0.0,0.0,1.4882541,0.0,0.0,CD4_T
0.0,0.0,2.1432712,1.9841329,0.0,0.0,0.81294936,0.0,0.0,0.0,0.81294936,0.0,1.7947867,1.7947867,1.9841329,0.0,0.0,0.0,1.2553583,1.2553583,3.2123106,2.2805269,1.5610127,0.0,1.5610127,2.4011972,0.0,1.7947867,0.0,1.2553583,0.81294936,0.81294936,0.0,1.5610127,0.0,1.2553583,0.81294936,1.7947867,1.2553583,0.81294936,0.81294936,0.0,0.81294936,0.81294936,1.7947867,1.5610127,0.0,1.5610127,0.0,0.0,CD8_T
0.0,0.0,3.1861117,2.5334654,0.0,0.0,2.7669816,0.97709465,0.0,0.0,0.0,0.0,2.031682,0.97709465,2.5334654,0.0,2.3924584,1.4617386,0.97709465,2.031682,2.9561589,3.1151779,0.0,0.0,2.228253,1.4617386,0.0,0.97709465,0.0,0.0,1.7867769,0.97709465,1.4617386,3.038826,0.97709465,1.7867769,1.7867769,3.038826,2.9561589,0.0,0.97709465,0.0,2.031682,2.3924584,0.0,0.0,0.0,0.0,1.4617386,1.4617386,CD4_T
0.0,0.0,0.0,2.5523653,0.0,0.0,0.8395264,2.820381,0.0,0.0,1.598541,0.0,1.2893816,0.0,1.598541,0.0,1.2893816,0.0,0.0,0.8395264,3.151008,1.8343529,2.1851094,0.0,0.8395264,2.7387717,0.0,1.2893816,0.0,1.2893816,2.3230631,0.0,1.2893816,1.598541,0.0,1.8343529,0.8395264,2.6499057,0.8395264,0.0,0.0,0.0,0.0,0.0,0.0,1.2893816,0.0,0.0,0.8395264,0.0,CD4_T
0.0,0.0,0.0,2.4580045,1.1430423,0.0,2.8953795,1.662522,0.0,0.0,0.0,0.0,0.0,2.4580045,2.0026803,1.1430423,1.1430423,0.0,1.1430423,1.1430423,4.1757536,3.0070016,1.1430423,0.0,0.0,1.1430423,0.0,2.8953795,0.0,0.0,2.2560365,0.0,0.0,1.1430423,0.0,0.0,1.662522,2.7697139,1.1430423,0.0,1.1430423,0.0,1.1430423,0.0,2.0026803,0.0,0.0,0.0,1.1430423,0.0,CD4_T
3.8435946,3.8435946,2.676812,1.8045113,2.9763288,2.247249,0.0,0.99040836,2.9763288,0.0,2.0501845,0.0,2.4117985,2.8861036,2.0501845,2.676812,2.4117985,2.0501845,0.99040836,2.247249,3.0590827,3.1355088,2.7869232,2.0501845,2.0501845,2.7869232,0.0,0.99040836,1.8045113,2.4117985,0.99040836,1.8045113,1.8045113,2.5530586,1.4781138,2.0501845,0.99040836,2.4117985,1.4781138,0.0,2.0501845,0.99040836,1.8045113,0.0,0.0,2.0501845,0.0,0.99040836,0.99040836,0.0,CD8_T
3.8215752,3.914893,3.2701943,0.9119627,3.084148,3.3252394,0.0,0.0,2.558283,0.0,1.3808813,2.4357533,0.0,0.0,3.0135546,2.9375966,2.4357533,1.9397215,0.0,0.0,2.7658179,1.9397215,1.3808813,2.4357533,0.0,2.9375966,2.296086,0.0,1.3808813,0.0,0.0,2.558283,2.6674247,0.9119627,0.9119627,0.0,0.0,0.0,1.9397215,0.9119627,0.0,0.0,1.3808813,0.0,0.9119627,1.3808813,2.133695,0.0,1.3808813,0.0,CD8_T
0.0,0.0,1.6135036,0.85020363,0.0,0.0,0.0,0.85020363,0.0,0.0,0.0,0.0,0.0,1.3029797,1.3029797,0.0,0.85020363,0.85020363,1.8501059,1.6135036,3.3722005,2.0413003,2.461381,0.0,2.913524,2.569639,0.0,1.6135036,0.0,0.85020363,0.85020363,1.3029797,0.85020363,2.461381,0.0,1.8501059,0.0,1.3029797,1.3029797,2.201741,0.0,0.0,1.3029797,1.8501059,1.6135036,1.3029797,0.0,2.0413003,0.0,0.0,CD8_T
0.0,0.0,2.0721087,1.3288296,0.0,0.0,2.493741,0.87058616,0.0,0.0,0.0,0.0,0.0,1.8799598,2.2332203,0.0,0.87058616,0.0,0.0,0.0,3.0830402,1.3288296,2.2332203,1.3288296,1.6418918,1.3288296,0.0,2.7894099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3288296,0.87058616,1.3288296,1.3288296,1.8799598,0.0,0.0,1.3288296,1.3288296,2.0721087,0.0,0.0,0.0,0.87058616,0.0,CD8_T
3.262545,4.228581,3.0116026,0.0,2.1665335,1.9163314,1.0756826,2.5330586,2.1665335,0.0,0.0,2.3664956,0.0,1.0756826,2.800687,0.0,2.1665335,1.0756826,0.0,0.0,0.0,0.0,1.9163314,1.9163314,1.0756826,0.0,2.3664956,1.0756826,2.6757994,0.0,0.0,1.5818586,1.5818586,1.0756826,1.9163314,1.0756826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0756826,2.3664956,1.5818586,1.9163314,1.5818586,1.5818586,CD8_T
0.0,0.0,0.80268615,2.7586372,0.0,0.0,1.2421509,1.7793677,0.0,0.0,2.1269407,0.0,1.9681797,1.9681797,0.0,0.0,0.80268615,0.80268615,1.9681797,2.1269407,2.7586372,0.80268615,0.80268615,0.0,2.1269407,2.5889115,0.0,1.5464089,0.0,0.80268615,0.0,1.2421509,0.80268615,1.5464089,0.0,1.2421509,1.2421509,2.3843694,0.0,1.5464089,0.80268615,0.0,2.491861,0.80268615,2.263916,0.0,0.0,0.0,0.80268615,0.0,CD4_T
3.9768443,2.7434962,1.9193447,0.0,1.9193447,0.0,0.0,0.0,1.6794056,1.3630885,2.2746727,0.0,0.8977693,3.4039419,1.6794056,0.0,2.7434962,0.8977693,2.2746727,0.8977693,2.8329396,2.8329396,1.9193447,1.6794056,2.6452596,2.9909003,0.0,2.536311,0.0,1.9193447,0.8977693,1.9193447,2.2746727,2.9150357,1.3630885,1.3630885,0.0,2.4140244,2.536311,0.0,0.0,0.8977693,0.0,1.3630885,0.0,1.6794056,0.0,1.3630885,0.0,0.0,CD8_T
2.7125182,1.0146494,2.4467182,2.2815638,1.8366036,0.0,2.922299,0.0,1.5078021,2.8228996,3.3719175,0.0,3.3719175,3.0956118,1.8366036,0.0,2.0836308,1.0146494,3.0127053,2.7125182,4.2424407,2.5884235,1.0146494,1.5078021,3.0127053,0.0,1.5078021,0.0,0.0,2.5884235,1.0146494,1.0146494,2.0836308,3.0127053,0.0,3.0956118,0.0,3.0956118,1.8366036,2.0836308,2.4467182,0.0,0.0,2.4467182,0.0,2.0836308,0.0,1.5078021,0.0,0.0,CD8_T
3.0964515,3.6365018,2.823727,1.8373431,2.6532123,2.4475217,0.0,0.0,2.1882675,0.0,1.8373431,1.2919605,1.8373431,1.8373431,2.823727,1.2919605,0.0,1.8373431,1.8373431,1.8373431,2.969358,1.2919605,1.8373431,1.8373431,2.4475217,2.1882675,2.4475217,2.1882675,2.1882675,1.8373431,1.8373431,1.2919605,2.823727,2.823727,0.0,2.1882675,1.2919605,2.1882675,0.0,0.0,1.2919605,0.0,0.0,1.2919605,1.2919605,2.1882675,1.8373431,1.2919605,0.0,0.0,CD8_T
4.2566934,3.6622958,2.994498,0.0,2.244265,1.9913083,1.6518728,0.0,1.9913083,0.0,1.1340985,2.244265,0.0,1.6518728,2.7573857,0.0,3.2695858,1.1340985,2.6137557,3.2695858,3.3466995,0.0,2.244265,1.9913083,2.244265,1.1340985,1.6518728,1.9913083,0.0,2.244265,2.244265,1.6518728,1.1340985,1.9913083,1.1340985,0.0,1.6518728,3.812772,1.9913083,2.4459796,0.0,0.0,0.0,2.244265,0.0,1.9913083,0.0,0.0,1.9913083,0.0,CD8_T
3.6010177,2.888664,2.6793373,0.0,2.7894678,0.0,0.0,0.0,2.414267,2.6793373,2.5555592,2.6793373,2.2496738,2.7894678,3.0616672,0.0,0.9921136,1.4802074,1.4802074,2.978902,4.6329384,3.2091084,2.888664,2.0525475,2.6793373,2.0525475,1.8067771,2.414267,0.0,1.8067771,0.0,2.2496738,3.0616672,3.0616672,1.8067771,3.0616672,0.0,2.888664,3.0616672,0.9921136,1.8067771,0.0,0.9921136,0.9921136,0.9921136,2.0525475,0.0,1.4802074,0.9921136,0.0,CD8_T
0.0,0.0,0.0,2.3217986,0.0,0.0,2.792595,2.792595,0.0,0.0,0.0,0.0,0.0,1.9642171,1.4023311,1.4023311,3.1114087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4023311,0.0,0.0,1.4023311,0.0,0.0,0.0,0.0,1.4023311,0.0,1.4023311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9642171,0.0,0.0,1.4023311,1.4023311,0.0,CD4_T
3.5238404,3.1545146,2.1377754,0.9147335,2.7701547,0.0,2.5625527,2.5625527,0.9147335,1.9436848,1.3843476,0.0,2.3002484,1.9436848,1.3843476,0.0,1.3843476,0.0,0.0,0.0,3.686348,1.9436848,0.0,0.0,0.0,2.1377754,1.3843476,0.9147335,0.0,0.9147335,0.0,2.1377754,1.3843476,0.9147335,0.9147335,1.3843476,1.7026241,1.7026241,0.0,0.0,1.7026241,0.9147335,0.0,0.9147335,0.0,1.9436848,0.0,0.0,0.9147335,0.9147335,CD4_T
3.548969,4.3315353,4.080453,0.0,3.1577787,2.983925,3.65145,0.0,2.8841705,0.0,1.5587864,0.0,1.5587864,2.7733507,3.0746255,3.1577787,2.6487017,2.1407835,0.0,2.1407835,4.080453,2.3401337,1.0565829,3.0746255,1.8915406,2.1407835,2.3401337,0.0,3.372382,2.1407835,1.5587864,2.5062726,2.7733507,2.5062726,1.0565829,1.0565829,1.0565829,1.8915406,1.0565829,1.8915406,0.0,3.6015217,1.0565829,1.5587864,0.0,2.5062726,3.4935007,1.5587864,2.3401337,1.5587864,CD8_T
0.0,0.0,2.0628207,1.321023,0.0,0.0,0.86441886,0.86441886,0.0,0.0,1.8709565,0.0,0.0,2.4839904,1.8709565,0.0,0.86441886,0.0,1.321023,2.2237322,3.2994933,2.0628207,1.321023,0.86441886,1.321023,2.0628207,0.0,1.8709565,0.0,2.0628207,1.6333262,2.0628207,0.86441886,2.2237322,1.8709565,1.321023,0.0,2.6903114,0.86441886,0.86441886,1.321023,0.0,1.8709565,1.6333262,0.86441886,1.6333262,0.0,1.321023,0.0,0.0,CD8_T
0.0,0.0,0.8381838,2.8181574,0.0,0.0,2.9637406,3.4397695,0.8381838,0.0,0.0,0.0,1.2876688,2.550185,1.8323663,0.0,2.183011,1.5966549,0.8381838,1.2876688,2.9637406,2.73656,0.0,0.0,0.8381838,1.5966549,0.0,0.0,0.0,1.8323663,1.2876688,1.5966549,1.8323663,1.5966549,2.183011,1.5966549,2.4421132,2.3209305,0.0,0.8381838,0.8381838,0.0,1.2876688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4_T
0.0,0.0,1.0232468,3.648747,0.0,0.0,2.6008728,2.293652,0.0,0.0,0.0,0.0,1.518293,1.0232468,1.0232468,0.0,2.09542,0.0,0.0,1.0232468,2.835559,0.0,1.0232468,0.0,2.9350336,1.0232468,0.0,0.0,0.0,1.518293,1.0232468,1.518293,0.0,2.09542,0.0,2.09542,1.518293,3.551399,0.0,2.7250848,0.0,0.0,2.293652,1.0232468,1.8479257,1.0232468,0.0,1.8479257,1.0232468,0.0,CD4_T
3.8386455,2.07872,1.8318888,0.0,1.8318888,0.0,0.0,2.07872,2.583235,3.0073707,3.0902553,0.0,1.0110762,3.0902553,3.0902553,0.0,3.6754968,3.2378862,2.583235,2.07872,4.576469,3.2378862,2.4415941,2.07872,2.7072806,2.817623,0.0,1.5034361,0.0,1.5034361,1.5034361,1.0110762,1.8318888,2.2765272,2.07872,3.5827172,0.0,2.9169908,2.4415941,0.0,1.8318888,0.0,0.0,1.5034361,0.0,1.0110762,0.0,2.07872,0.0,1.0110762,CD8_T
3.5998712,3.1836958,3.1836958,1.0223345,2.7237535,2.8342178,0.0,0.0,2.292371,2.7237535,2.7237535,0.0,1.5171806,3.1070998,2.0941706,1.0223345,1.8467255,1.5171806,0.0,2.0941706,3.7360623,4.147706,1.5171806,1.5171806,2.5995538,2.0941706,2.5995538,1.5171806,0.0,0.0,2.0941706,2.5995538,2.9336846,2.292371,1.5171806,1.0223345,0.0,2.292371,1.8467255,1.5171806,0.0,1.5171806,0.0,1.8467255,1.0223345,2.4577115,0.0,0.0,1.0223345,0.0,CD8_T
3.7473722,3.900786,2.7628484,0.0,2.810981,1.867049,1.2071477,0.0,2.1762404,0.57734966,2.1762404,1.9810688,2.856903,3.0593681,2.6590202,0.0,3.4735937,1.2071477,0.0,1.867049,4.005704,2.7122812,0.57734966,1.9810688,1.4171252,2.0834086,1.9810688,1.5905721,1.7383351,0.94103104,2.9428668,1.2071477,1.2071477,1.4171252,1.2071477,1.867049,0.0,2.9428668,1.4171252,1.4171252,1.4171252,1.2071477,0.57734966,1.4171252,0.57734966,1.2071477,1.7383351,0.57734966,1.2071477,0.57734966,CD8_T
0.813858,0.0,3.2138772,3.8337913,0.0,0.0,1.5623026,1.796148,0.0,0.0,0.0,1.796148,0.0,1.2565256,2.7775245,0.0,0.813858,1.9855409,0.0,1.5623026,1.5623026,1.2565256,0.0,1.2565256,2.4026818,2.696151,0.0,0.0,0.0,0.813858,0.0,2.1447122,0.813858,2.9227507,1.5623026,1.2565256,1.796148,2.9881516,1.5623026,0.813858,0.0,0.813858,0.813858,0.813858,1.796148,0.0,0.0,0.0,2.6075644,2.2819927,CD4_T
0.0,0.0,1.7729813,2.9404345,0.0,0.0,2.3773923,0.96677876,0.0,0.0,0.96677876,0.0,1.449016,2.641603,2.2134593,0.0,1.449016,0.96677876,1.449016,0.0,4.1923547,3.3569262,2.7514384,0.0,1.449016,0.0,0.0,0.96677876,0.0,0.0,0.96677876,0.0,0.96677876,2.3773923,0.96677876,1.449016,0.96677876,2.2134593,0.96677876,1.449016,0.0,0.0,2.0172791,1.449016,0.0,0.0,0.0,0.96677876,0.0,0.0,CD4_T
3.6060126,3.1694283,2.3766534,2.0165732,1.4483927,0.0,2.0165732,1.4483927,2.0165732,3.1694283,2.6408467,0.0,1.4483927,2.6408467,2.0165732,0.0,1.4483927,0.0,3.0222578,0.0,4.32934,3.2976923,1.4483927,0.0,2.6408467,2.0165732,2.0165732,0.0,0.0,0.0,1.4483927,2.0165732,0.0,2.0165732,1.4483927,2.0165732,0.0,3.0222578,2.6408467,0.0,2.0165732,0.0,0.0,1.4483927,1.4483927,1.4483927,0.0,3.2976923,0.0,1.4483927,CD8_T
2.8699517,3.4322147,3.1900907,0.0,2.0352893,3.042778,1.4649284,1.4649284,2.3962302,0.0,0.9796848,3.4322147,2.7708716,0.0,2.3962302,0.0,2.231957,2.231957,0.0,1.7902333,3.3769553,3.4322147,2.0352893,0.0,1.4649284,2.6608841,0.0,1.4649284,1.4649284,0.9796848,0.0,2.231957,1.7902333,0.9796848,1.4649284,2.3962302,0.0,1.7902333,1.7902333,0.9796848,0.0,0.9796848,0.9796848,0.9796848,0.0,1.4649284,0.0,0.9796848,1.7902333,1.7902333,CD8_T
0.0,0.0,0.0,2.3010566,0.0,0.0,2.1026428,3.0333362,0.0,0.0,1.854865,0.0,0.0,1.0285277,1.5247272,0.0,1.0285277,1.0285277,1.5247272,1.854865,2.8433096,2.1026428,1.854865,0.0,1.0285277,1.5247272,0.0,2.4665449,0.0,1.0285277,1.0285277,2.4665449,2.1026428,0.0,0.0,1.0285277,0.0,3.3928668,0.0,1.5247272,0.0,1.0285277,1.5247272,1.5247272,1.5247272,1.0285277,0.0,1.854865,1.0285277,0.0,CD4_T
0.0,0.0,1.3225356,4.026396,0.0,0.0,2.5943708,2.781368,0.0,0.0,0.0,0.0,1.3225356,1.3225356,0.0,0.0,1.6349863,0.0,0.86561304,1.8727018,2.3641727,1.6349863,1.3225356,0.0,0.0,0.86561304,0.0,0.86561304,0.0,0.0,0.0,1.3225356,0.86561304,2.3641727,0.86561304,1.6349863,0.86561304,2.5943708,0.0,0.0,0.0,0.0,1.3225356,0.86561304,1.3225356,1.3225356,0.0,0.0,0.0,0.0,CD4_T
3.055875,3.686943,3.055875,0.0,2.1729915,2.8075364,2.4763985,1.4143496,1.4143496,0.0,1.7353151,0.9387975,1.4143496,1.4143496,2.4763985,0.0,1.7353151,1.9779097,0.0,0.9387975,2.1729915,0.9387975,0.0,1.9779097,0.0,0.9387975,0.0,0.0,1.4143496,0.0,0.9387975,1.4143496,1.4143496,0.0,1.9779097,1.9779097,1.7353151,1.4143496,0.0,0.9387975,0.0,1.4143496,0.0,1.7353151,0.9387975,0.9387975,1.7353151,0.0,1.4143496,2.336158,CD8_T
0.0,0.0,0.0,3.4123044,0.0,0.0,0.9668797,0.9668797,0.0,0.0,0.9668797,0.0,1.4491405,2.2136042,1.7731165,0.9668797,1.4491405,1.4491405,0.0,2.7515907,3.5617347,2.0174205,0.0,0.9668797,0.0,2.6417544,0.0,2.2136042,0.0,2.5183482,0.9668797,2.0174205,0.0,1.7731165,0.0,0.9668797,2.37754,2.2136042,0.9668797,1.7731165,0.0,0.0,2.0174205,0.0,0.9668797,0.0,0.0,0.0,0.0,0.0,CD4_T
0.0,1.0423498,2.121482,2.7528312,0.0,0.0,2.7528312,3.1368182,0.0,1.0423498,0.0,2.3203626,0.0,2.121482,1.0423498,0.0,2.4861755,0.0,1.5415329,3.1368182,3.472272,2.6283655,0.0,1.0423498,1.0423498,0.0,0.0,0.0,0.0,1.0423498,0.0,2.121482,0.0,2.7528312,1.5415329,1.0423498,0.0,2.7528312,0.0,1.5415329,1.0423498,0.0,1.8729736,1.0423498,1.5415329,1.0423498,0.0,1.0423498,1.8729736,0.0,CD4_T
0.0,0.0,0.88337225,2.720666,0.0,0.0,0.88337225,1.8985451,0.0,0.0,0.0,0.88337225,0.88337225,0.88337225,1.344974,0.0,2.0912735,0.0,0.0,1.6595854,3.7743988,0.0,1.6595854,0.0,0.88337225,2.0912735,0.0,1.344974,0.0,1.8985451,2.0912735,0.0,0.0,0.0,0.0,0.88337225,2.252792,1.344974,0.0,0.88337225,0.0,0.0,0.88337225,0.88337225,2.0912735,0.0,0.0,0.0,0.0,0.0,CD4_T
0.0,0.0,0.0,3.077029,0.0,0.0,2.957993,2.3738153,0.0,0.0,1.9581813,0.0,2.1167028,2.2534997,1.9581813,0.0,0.0,0.79628366,1.233892,1.7697084,3.7468584,2.7477467,2.1167028,0.0,1.5372664,1.233892,0.0,1.233892,0.0,2.5781581,0.79628366,0.0,0.79628366,1.9581813,0.0,2.1167028,0.0,2.3738153,0.0,2.7477467,0.0,0.0,1.9581813,1.7697084,1.233892,0.0,0.0,0.79628366,0.79628366,0.0,CD4_T
0.8902548,0.8902548,2.8209772,2.8209772,0.8902548,0.0,0.0,2.8209772,0.0,0.0,1.6690739,2.6334524,0.0,2.978828,2.5246081,0.8902548,2.2632725,1.3536421,2.2632725,0.0,3.527015,2.5246081,0.8902548,0.0,0.0,2.6334524,0.0,0.0,0.0,2.2632725,1.6690739,0.0,1.3536421,2.1015394,1.6690739,0.0,1.3536421,3.0492969,0.8902548,0.8902548,1.908505,0.0,1.6690739,0.0,0.0,0.0,0.0,1.6690739,0.0,2.5246081,CD4_T
0.0,0.0,0.0,2.9956255,0.0,0.0,2.7244744,0.0,0.0,0.0,2.5551836,0.0,1.2163162,2.5551836,0.0,0.0,1.2163162,1.749107,1.2163162,0.0,4.3740726,3.5335774,0.0,0.0,1.749107,1.2163162,0.0,0.0,0.0,0.0,0.0,1.749107,0.0,2.0948472,0.0,2.5551836,2.3512735,2.5551836,0.0,1.2163162,0.0,0.0,0.0,2.5551836,1.2163162,0.0,0.0,0.0,1.749107,0.0,CD4_T
0.0,0.0,0.95956683,2.9293904,0.0,0.0,0.0,0.95956683,0.0,0.0,0.0,0.0,0.95956683,2.6307747,0.95956683,0.0,0.0,0.0,0.0,2.203077,3.4531806,2.0071747,0.0,0.0,2.5074797,3.0119395,0.0,0.95956683,0.0,0.95956683,0.95956683,0.0,0.0,1.440103,0.0,0.95956683,2.5074797,2.0071747,0.95956683,0.0,0.0,0.0,0.95956683,0.0,2.203077,0.95956683,0.95956683,2.3668165,0.0,0.0,CD4_T
3.4004986,1.1722213,1.6971401,3.239491,1.1722213,0.0,2.4969823,3.0474901,1.1722213,2.294213,2.8096497,0.0,1.1722213,3.4722211,2.8096497,0.0,1.1722213,0.0,0.0,4.113939,4.424593,2.294213,2.4969823,0.0,2.8096497,1.1722213,0.0,1.1722213,0.0,1.1722213,2.294213,3.819538,1.6971401,3.4004986,2.039592,2.4969823,0.0,2.9356244,2.294213,2.039592,1.6971401,0.0,1.6971401,1.1722213,0.0,0.0,0.0,0.0,0.0,0.0,CD4_T
0.0,0.0,0.0,3.385835,0.0,0.0,2.5457551,1.7978969,0.0,0.0,0.0,0.0,2.4045887,0.0,1.4720037,0.0,0.0,0.0,2.0432854,1.4720037,2.8786247,0.0,1.7978969,0.0,3.3273237,0.9854358,0.0,2.0432854,0.0,0.9854358,0.0,0.0,0.0,2.2401664,0.0,1.7978969,0.0,2.0432854,0.0,2.2401664,0.0,0.0,0.9854358,2.0432854,1.4720037,0.9854358,0.0,1.4720037,0.9854358,0.0,CD4_T
3.584735,2.918954,3.351111,2.1411698,0.0,0.0,1.7928019,1.2536565,2.1411698,0.0,1.7928019,0.0,0.0,3.2592993,2.6038477,0.0,2.3990324,2.6038477,0.0,3.0457137,4.1908865,2.7737613,2.1411698,1.7928019,0.0,0.0,1.7928019,1.2536565,0.0,1.2536565,1.2536565,0.0,1.2536565,2.7737613,1.2536565,2.3990324,0.0,2.7737613,1.7928019,0.0,0.0,0.0,2.918954,2.1411698,1.7928019,0.0,0.0,1.2536565,1.7928019,0.0,CD8_T
0.0,0.0,1.8260381,3.2311907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066477,3.1601174,1.4980202,0.0,1.4980202,1.0066477,0.0,1.4980202,3.4183497,2.5767934,0.0,1.0066477,1.0066477,2.8110707,0.0,1.0066477,0.0,0.0,0.0,1.0066477,0.0,3.4736862,1.0066477,2.4352326,2.4352326,3.0007465,0.0,1.4980202,0.0,0.0,0.0,0.0,1.0066477,0.0,0.0,0.0,0.0,0.0,CD4_T
3.348719,3.0726786,3.4260557,1.7187778,1.190539,2.52126,1.7187778,2.318007,2.318007,0.0,2.52126,1.7187778,1.7187778,2.52126,2.318007,0.0,1.7187778,2.318007,0.0,3.1733985,3.264896,3.8931646,2.0626209,2.0626209,2.318007,1.7187778,0.0,0.0,1.190539,1.7187778,1.190539,2.0626209,2.318007,2.52126,1.190539,1.7187778,0.0,2.0626209,1.7187778,0.0,1.7187778,1.7187778,2.690098,0.0,0.0,2.52126,2.0626209,2.0626209,2.318007,1.7187778,CD8_T
4.098606,3.9528377,3.454731,0.0,3.454731,3.0649405,2.5847452,0.0,2.4173942,0.0,1.9643049,0.0,1.1129484,0.0,2.216294,3.6844459,2.216294,2.7280638,0.0,0.0,2.7280638,2.216294,2.4173942,1.6266168,2.216294,1.9643049,2.4173942,0.0,3.5172927,1.6266168,1.9643049,3.0649405,2.7280638,1.6266168,1.9643049,1.1129484,0.0,2.7280638,2.4173942,0.0,0.0,0.0,0.0,0.0,0.0,1.6266168,2.216294,0.0,1.1129484,1.6266168,CD8_T
3.1785922,3.316125,3.730865,0.0,2.2875857,3.5448437,2.718779,1.8422426,2.718779,0.0,0.0,0.0,0.0,0.0,2.8292067,0.0,2.718779,2.2875857,0.0,1.0189285,0.0,0.0,0.0,2.2875857,0.0,1.5130261,0.0,0.0,2.718779,0.0,0.0,2.0895033,1.5130261,1.0189285,1.5130261,0.0,0.0,0.0,1.8422426,0.0,0.0,1.8422426,0.0,0.0,1.0189285,1.8422426,0.0,1.0189285,1.0189285,1.0189285,CD8_T
0.0,0.0,3.0746014,2.5941162,0.0,0.0,3.0089037,0.8654536,0.0,0.0,0.8654536,0.0,0.0,1.6347647,2.9385843,0.0,1.3223336,1.6347647,0.0,1.8724688,3.3506644,3.3506644,0.8654536,0.0,2.2253263,1.6347647,0.0,0.0,0.0,2.2253263,0.8654536,1.8724688,1.8724688,2.4856288,2.2253263,1.8724688,0.8654536,2.064381,0.8654536,2.064381,2.6919775,0.0,0.8654536,1.3223336,0.8654536,0.0,0.0,0.0,1.6347647,0.8654536,CD4_T
0.0,0.0,1.4208658,3.0640717,0.0,0.0,0.9440428,1.7424039,0.0,0.0,2.1806161,0.0,0.9440428,0.9440428,1.4208658,0.0,0.9440428,0.0,0.0,0.0,3.9056206,2.6073318,1.7424039,0.0,0.9440428,0.9440428,0.0,0.9440428,0.0,1.7424039,2.1806161,2.3439295,0.0,0.9440428,0.0,0.0,1.9853241,0.9440428,0.0,0.9440428,0.0,0.0,2.1806161,0.9440428,1.4208658,0.0,0.0,1.4208658,1.4208658,0.0,CD4_T
4.054714,3.3072698,2.8443892,0.0,2.4086921,0.0,2.4086921,0.0,2.8443892,3.0558305,2.2077827,0.0,1.6189452,2.9556878,1.6189452,0.0,3.146851,1.1065413,0.0,2.4086921,3.622469,3.0558305,2.4086921,1.1065413,2.5759113,1.1065413,0.0,1.1065413,0.0,1.9560932,1.1065413,1.6189452,1.9560932,1.1065413,1.9560932,1.9560932,0.0,3.146851,2.4086921,1.9560932,1.6189452,1.1065413,1.9560932,1.1065413,0.0,1.6189452,0.0,1.9560932,0.0,0.0,CD8_T
